<<<<<<< HEAD
120834111085555 14000 0.01
120834119927321 14000 0.01
120834185137232 14000 0.009999000000000001
120834186546025 14000 0.009999000000000001
120834204206796 14000 0.009998000100000001
120834245197817 14000 0.00999700029999
120834254877508 14000 0.009996000599960001
120834265510323 14000 0.009995000999900005
120834306636516 14000 0.009994001499800014
120834307781651 14000 0.009994001499800014
120834309040292 14000 0.009994001499800014
120834310281224 14000 0.009994001499800014
120834311491560 14000 0.009994001499800014
120834312715011 14000 0.009994001499800014
120834316898703 14000 0.009993002099650034
120834318769560 14000 0.00999200279944007
120834347178139 14000 0.009991003599160126
120834350339536 14000 0.00999000449880021
120834352228772 14000 0.00998900549835033
120834355595365 14000 0.009988006597800496
120834358070709 14000 0.009987007797140715
120834361058598 14000 0.009986009096361001
120834364358405 14000 0.009985010495451365
120834367481027 14000 0.00998401199440182
120834395259994 14000 0.00998301359320238
120834396503684 14000 0.00998301359320238
120834397757980 14000 0.00998301359320238
120834398782874 14000 0.00998201529184306
120834399851105 14000 0.00998201529184306
120834400526993 14000 0.00998201529184306
120834401030168 14000 0.00998201529184306
120834401531239 14000 0.00998201529184306
120834402068932 14000 0.00998201529184306
120834402543445 14000 0.00998201529184306
120834409150314 14000 0.009979020986705984
120834409636626 14000 0.009977025282298853
120834410130511 14000 0.009976027579770624
120834410562505 14000 0.009976027579770624
120834411380999 14000 0.009976027579770624
120834412093135 14000 0.009976027579770624
120834412515868 14000 0.009976027579770624
120834412932150 14000 0.009976027579770624
120834413349595 14000 0.009976027579770624
120834426869390 14000 0.009975029977012648
120834428763174 14000 0.009974032474014946
120834432992445 14000 0.009973035070767544
120834436087496 14000 0.009972037767260468
120834437138397 14000 0.009971040563483743
120834437469185 14000 0.009970043459427395
120834438417150 14000 0.009969046455081452
120834439458086 14000 0.009968049550435945
120834440577942 14000 0.009967052745480902
120834441711510 14000 0.009966056040206353
120834442841428 14000 0.009965059434602333
120834443913339 14000 0.009964062928658873
120834445123735 14000 0.009963066522366008
120834446183045 14000 0.009962070215713771
120834448595790 14000 0.0099610740086922
120834451158015 14000 0.009960077901291331
120834451929670 14000 0.009959081893501202
120834453120816 14000 0.009958085985311851
120834455623583 14000 0.009957090176713321
120834469810497 14000 0.00995609446769565
120834470483377 14000 0.00995609446769565
120834471131213 14000 0.00995609446769565
120834471806816 14000 0.00995609446769565
120834472493239 14000 0.00995509885824888
120834473141804 14000 0.00995509885824888
120834473780765 14000 0.00995509885824888
120834474434967 14000 0.00995509885824888
120834475082687 14000 0.00995509885824888
120834475879152 14000 0.009954103348363056
120834476649890 14000 0.009954103348363056
120834477401406 14000 0.00995310793802822
120834478072307 14000 0.009951117415971695
120834478732972 14000 0.009950122304230098
