<<<<<<< HEAD
120837080929478 14000 0.01
120837091847873 14000 0.01
120837156922024 14000 0.009999000000000001
120837158301093 14000 0.009999000000000001
120837175914040 14000 0.009998000100000001
120837217131713 14000 0.00999700029999
120837227286948 14000 0.009996000599960001
120837237382898 14000 0.009995000999900005
120837278235093 14000 0.009994001499800014
120837279497672 14000 0.009994001499800014
120837280767254 14000 0.009994001499800014
120837282028804 14000 0.009994001499800014
120837283256390 14000 0.009994001499800014
120837284503912 14000 0.009994001499800014
120837288324103 14000 0.009993002099650034
120837291288143 14000 0.00999200279944007
120837318348596 14000 0.009991003599160126
120837321757047 14000 0.00999000449880021
120837324882514 14000 0.00998900549835033
120837328124536 14000 0.009988006597800496
120837331053050 14000 0.009987007797140715
120837334128740 14000 0.009986009096361001
120837337386977 14000 0.009985010495451365
120837339503167 14000 0.00998401199440182
120837366151173 14000 0.00998301359320238
120837367272115 14000 0.00998301359320238
120837368490415 14000 0.00998301359320238
120837369629602 14000 0.00998201529184306
120837370821854 14000 0.00998201529184306
120837372058967 14000 0.00998201529184306
120837373258866 14000 0.009981017090313876
120837374447241 14000 0.009981017090313876
120837375729707 14000 0.009981017090313876
120837376455155 14000 0.009981017090313876
120837376984225 14000 0.009980018988604844
120837377453150 14000 0.009980018988604844
120837377916608 14000 0.009980018988604844
120837378378819 14000 0.009980018988604844
120837378799458 14000 0.009980018988604844
120837382300553 14000 0.009979020986705984
120837382772650 14000 0.009978023084607313
120837383204576 14000 0.009977025282298853
120837385383875 14000 0.009976027579770624
120837405013918 14000 0.009975029977012648
120837405517491 14000 0.009974032474014946
120837407889732 14000 0.009973035070767544
120837408289435 14000 0.009972037767260468
120837408608073 14000 0.009971040563483743
120837409586704 14000 0.009970043459427395
120837410713017 14000 0.009969046455081452
120837411894532 14000 0.009968049550435945
120837414355811 14000 0.009967052745480902
120837415367639 14000 0.009966056040206353
120837416972887 14000 0.009965059434602333
120837417841392 14000 0.009964062928658873
120837418937725 14000 0.009963066522366008
120837420229497 14000 0.009962070215713771
120837421083936 14000 0.0099610740086922
120837422682587 14000 0.009960077901291331
120837423635406 14000 0.009959081893501202
120837424624832 14000 0.009958085985311851
120837435099552 14000 0.009957090176713321
120837448156995 14000 0.00995609446769565
120837448818352 14000 0.00995609446769565
120837449462723 14000 0.00995509885824888
120837450147010 14000 0.00995509885824888
120837450791171 14000 0.009954103348363056
120837451434135 14000 0.00995310793802822
120837452108097 14000 0.00995310793802822
120837452762133 14000 0.009952112627234418
120837453405865 14000 0.009952112627234418
120837454062200 14000 0.009951117415971695
120837454700234 14000 0.009950122304230098
120837455406836 14000 0.009950122304230098
120837456066233 14000 0.009950122304230098
120837456665064 14000 0.009950122304230098
120837457296744 14000 0.009950122304230098
120837457865800 14000 0.009950122304230098
120837458499764 14000 0.009950122304230098
120837459136192 14000 0.009950122304230098
120837459717381 14000 0.009950122304230098
120837460142875 14000 0.009950122304230098
120837460418135 14000 0.009950122304230098
120837460691603 14000 0.009950122304230098
120837460963972 14000 0.009950122304230098
120837461240775 14000 0.009950122304230098
120837461512507 14000 0.009950122304230098
120837461785572 14000 0.009950122304230098
120837462060649 14000 0.009950122304230098
120837462331967 14000 0.009950122304230098
120837462603399 14000 0.009950122304230098
120837462875296 14000 0.009950122304230098
120837463140605 14000 0.009950122304230098
120837463407887 14000 0.009950122304230098
120837463678874 14000 0.009950122304230098
120837463948715 14000 0.009950122304230098
120837464973175 14000 0.009949127291999675
120837465858414 14000 0.009948132379270475
120837466700504 14000 0.009947137566032547
120837467342366 14000 0.009946142852275944
120837467879198 14000 0.009945148237990717
120837468166136 14000 0.009944153723166918
120837468447519 14000 0.0099431593077946
120837468716669 14000 0.009941170775364636
120837468988501 14000 0.009939182640621273
120837471157546 14000 0.009938188722357211
120837472108785 14000 0.009937194903484976
120837472798084 14000 0.009936201183994627
120837473164984 14000 0.00993322062171553
120837473953844 14000 0.009932227299653358
120837474272364 14000 0.0099302409535157
120837474780316 14000 0.009928255004627407
120837477266338 14000 0.009926269452909031
120837477898515 14000 0.00992527682596374
120837478339670 14000 0.009924284298281145
120837479750643 14000 0.009923291869851317
120837480488396 14000 0.009922299540664332
120837481195796 14000 0.009920315179979195
120837482064950 14000 0.009918331216146352
120837483361073 14000 0.009914364478720095
120837483746183 14000 0.009912381704967997
120837484616645 14000 0.009910399327750822
120837485139377 14000 0.009909408287818047
120837485682973 14000 0.009908417346989265
120837486211865 14000 0.009907426505254566
120837487120474 14000 0.00990544511902778
120837491121792 14000 0.009903464129058426
120837491777482 14000 0.009901483535267255
120837496285993 14000 0.009899503337575038
120837497048546 14000 0.00989851338724128
120837497612913 14000 0.009896533783548966
120837498129024 14000 0.009895544130170611
120837498458824 14000 0.009894554575757594
120837499353181 14000 0.009893565120300018
120837499655995 14000 0.009892575763787988
120837499924596 14000 0.009892575763787988
120837500223617 14000 0.009892575763787988
120837500486447 14000 0.00989158650621161
120837500758169 14000 0.00989059734756099
120837501015100 14000 0.00989059734756099
120837501268989 14000 0.00989059734756099
120837501527564 14000 0.009889608287826234
120837501832898 14000 0.009889608287826234
120837502087157 14000 0.009889608287826234
120837502344545 14000 0.009889608287826234
