<<<<<<< HEAD
120829640253079 14000 0.01
120829648304445 14000 0.01
120829713642618 14000 0.009999000000000001
120829715031235 14000 0.009999000000000001
120829732672257 14000 0.009998000100000001
120829773865079 14000 0.00999700029999
120829783976400 14000 0.009996000599960001
120829794018500 14000 0.009995000999900005
120829835189902 14000 0.009994001499800014
120829836522685 14000 0.009994001499800014
120829837777543 14000 0.009994001499800014
120829839044634 14000 0.009994001499800014
120829840249736 14000 0.009994001499800014
120829840760759 14000 0.009994001499800014
120829845316628 14000 0.009993002099650034
120829847201594 14000 0.00999200279944007
120829873784325 14000 0.009991003599160126
120829877019815 14000 0.00999000449880021
120829879122952 14000 0.00998900549835033
120829882038391 14000 0.009988006597800496
120829885236723 14000 0.009987007797140715
120829887411348 14000 0.009986009096361001
120829890787509 14000 0.009985010495451365
120829893196203 14000 0.00998401199440182
120829921680720 14000 0.00998301359320238
120829922485648 14000 0.00998301359320238
120829923265023 14000 0.00998301359320238
120829924121386 14000 0.00998301359320238
120829925036418 14000 0.00998201529184306
120829925984385 14000 0.00998201529184306
120829926765781 14000 0.00998201529184306
120829927545435 14000 0.00998201529184306
120829928400606 14000 0.00998201529184306
120829929133034 14000 0.00998201529184306
120829930199593 14000 0.009981017090313876
120829930959903 14000 0.009981017090313876
120829931697167 14000 0.009981017090313876
120829932381704 14000 0.009981017090313876
120829936447942 14000 0.009980018988604844
120829938218277 14000 0.009979020986705984
120829939991301 14000 0.009978023084607313
120829948666638 14000 0.009977025282298853
120829949072920 14000 0.009976027579770624
120829949555504 14000 0.009975029977012648
120829951652591 14000 0.009974032474014946
120829952716894 14000 0.009973035070767544
120829956139194 14000 0.009972037767260468
120829957558929 14000 0.009971040563483743
120829960790743 14000 0.009970043459427395
120829962806516 14000 0.009969046455081452
120829963113489 14000 0.009968049550435945
120829963423099 14000 0.009966056040206353
120829963704327 14000 0.009966056040206353
120829964623262 14000 0.009965059434602333
120829965093641 14000 0.009964062928658873
120829966988028 14000 0.009963066522366008
120829970521482 14000 0.009962070215713771
120829973975553 14000 0.0099610740086922
120829976132028 14000 0.009960077901291331
120829986484229 14000 0.009959081893501202
120829988862933 14000 0.009958085985311851
120829990158682 14000 0.009957090176713321
120829990639665 14000 0.009957090176713321
120829991254035 14000 0.009957090176713321
120829991820531 14000 0.009957090176713321
120829992463509 14000 0.00995609446769565
120829993076084 14000 0.00995609446769565
120829993555235 14000 0.00995509885824888
120829993971337 14000 0.00995509885824888
120829994394185 14000 0.00995509885824888
120829994807865 14000 0.00995509885824888
120829995285299 14000 0.00995509885824888
120829995715780 14000 0.00995509885824888
120829996160613 14000 0.009954103348363056
120829996555877 14000 0.009954103348363056
120829996944299 14000 0.009954103348363056
120829997332426 14000 0.009954103348363056
120829997719422 14000 0.009954103348363056
120829998108945 14000 0.009954103348363056
120829998498071 14000 0.009954103348363056
120829998884762 14000 0.009954103348363056
120829999354875 14000 0.009954103348363056
120830000018801 14000 0.00995310793802822
120830003416003 14000 0.009952112627234418
120830006249529 14000 0.009945148237990717
120830008190937 14000 0.010041170775364625
120830008578554 14000 0.01004016665828709
120830009144586 14000 0.0100381587253571
120830009707306 14000 0.010036151193993615
120830010291361 14000 0.010034144064116329
120830010878366 14000 0.010032137335644946
120830013617679 14000 0.01003013100849919
120830014663520 14000 0.01002912799539834
120830015705511 14000 0.010028125082598802
120830016116662 14000 0.010027122270090541
120830016883511 14000 0.010026119557863533
120830017974532 14000 0.010025116945907747
120830018333747 14000 0.010024114434213156
120830019116331 14000 0.010023112022769735
120830020282775 14000 0.010022109711567457
120830021413740 14000 0.0100211075005963
120830023199878 14000 0.01002010538984624
120830027350295 14000 0.010019103379307255
120830028303138 14000 0.010018101468969325
120830029218380 14000 0.010017099658822429
120830032140843 14000 0.010016097948856547
120830036207562 14000 0.010015096339061662
120830037141951 14000 0.010014094829427755
120830037405658 14000 0.010014094829427755
120830037652992 14000 0.010014094829427755
120830037899432 14000 0.010014094829427755
120830038145626 14000 0.010014094829427755
120830038390807 14000 0.010013093419944812
120830038635647 14000 0.010013093419944812
120830038879065 14000 0.010013093419944812
120830039124671 14000 0.010013093419944812
120830039368625 14000 0.010013093419944812
120830039611395 14000 0.010013093419944812
120830039854470 14000 0.010013093419944812
120830040395958 14000 0.010012092110602817
120830040646456 14000 0.010012092110602817
120830040890638 14000 0.010012092110602817
120830041135669 14000 0.010012092110602817
120830041382131 14000 0.010012092110602817
120830041633817 14000 0.010012092110602817
120830041882599 14000 0.010012092110602817
120830042122404 14000 0.010011090901391757
120830042359886 14000 0.010010089792301618
120830042607863 14000 0.010009088783322389
120830042857651 14000 0.010009088783322389
120830043105810 14000 0.010009088783322389
120830043352314 14000 0.010008087874444056
120830043599898 14000 0.010008087874444056
120830043848286 14000 0.010008087874444056
120830044108002 14000 0.010008087874444056
120830044359576 14000 0.010007087065656612
120830044608821 14000 0.010007087065656612
120830044856614 14000 0.010007087065656612
120830045266796 14000 0.010006086356950047
120830045526725 14000 0.010005085748314352
120830047183214 14000 0.010004085239739521
120830048013649 14000 0.010003084831215547
120830048281356 14000 0.010002084522732425
120830048524971 14000 0.010000084205848723
120830048770742 14000 0.009999084197428138
120830049022427 14000 0.009998084289008396
120830049275415 14000 0.009996084772131437
