<<<<<<< HEAD
120879884975655 14000 0.01
120879892278432 14000 0.01
120879937510750 14001 0.01
120879939104416 14001 0.01
120879956744874 14000 0.009999000000000001
120879958226760 14000 0.009999000000000001
120879975964687 14000 0.009998000100000001
120880002607673 14001 0.009999000000000001
120880003452757 14001 0.009999000000000001
120880016724809 14000 0.00999700029999
120880022804967 14001 0.009998000100000001
120880026865434 14000 0.009996000599960001
120880036901155 14000 0.009995000999900005
120880063791080 14001 0.00999700029999
120880073950750 14001 0.009996000599960001
120880077655024 14000 0.009994001499800014
120880078924912 14000 0.009994001499800014
120880080208475 14000 0.009994001499800014
120880081436963 14000 0.009994001499800014
120880082671670 14000 0.009994001499800014
120880084050384 14001 0.009995000999900005
120880084579462 14000 0.009994001499800014
120880087991739 14000 0.009993002099650034
120880090234150 14000 0.00999200279944007
120880115474386 14000 0.009991003599160126
120880118437100 14000 0.00999000449880021
120880120463739 14000 0.00998900549835033
120880123542881 14000 0.009988006597800496
120880124295539 14001 0.009994001499800014
120880125315601 14001 0.009994001499800014
120880126029319 14001 0.009994001499800014
120880126739736 14001 0.009994001499800014
120880127805083 14001 0.009994001499800014
120880128911245 14001 0.009994001499800014
120880133308158 14000 0.009987007797140715
120880133988983 14000 0.009986009096361001
120880134546339 14000 0.009985010495451365
120880135348081 14001 0.009993002099650034
120880136091964 14001 0.00999200279944007
120880140334457 14000 0.00998401199440182
120880156148052 14000 0.00998301359320238
120880156486102 14000 0.00998301359320238
120880156770296 14000 0.00998301359320238
120880157054363 14000 0.00998301359320238
120880157339832 14000 0.00998301359320238
120880157630120 14000 0.00998301359320238
120880157916836 14000 0.00998301359320238
120880158202423 14000 0.00998301359320238
120880158485647 14000 0.00998301359320238
120880158766887 14000 0.00998301359320238
120880159048327 14000 0.00998301359320238
120880159358448 14000 0.00998301359320238
120880160067704 14001 0.009991003599160126
120880164162869 14001 0.00999000449880021
120880164650200 14000 0.00998201529184306
120880165083309 14000 0.009981017090313876
120880165388235 14001 0.00998900549835033
120880165939639 14000 0.009980018988604844
120880166349007 14001 0.009988006597800496
120880166605543 14000 0.009979020986705984
120880167337758 14000 0.009978023084607313
120880168233457 14001 0.009987007797140715
120880168483804 14000 0.009977025282298853
120880169438615 14000 0.009976027579770624
120880170492386 14001 0.009986009096361001
120880172671071 14001 0.009985010495451365
120880174569575 14001 0.00998401199440182
120880192755201 14000 0.009975029977012648
120880193683363 14000 0.009974032474014946
120880194749629 14000 0.009973035070767544
120880195112069 14001 0.00998301359320238
120880195549139 14001 0.00998301359320238
120880195901567 14000 0.009972037767260468
120880196285979 14001 0.00998301359320238
120880196700980 14001 0.00998301359320238
120880197057297 14000 0.009971040563483743
120880197430937 14001 0.00998201529184306
120880197866467 14001 0.00998201529184306
120880198271908 14001 0.00998201529184306
120880198677567 14001 0.00998201529184306
120880199082450 14001 0.00998201529184306
120880199486233 14001 0.00998201529184306
120880199898858 14001 0.00998201529184306
120880200557577 14001 0.00998201529184306
120880201018746 14001 0.00998201529184306
120880201726547 14000 0.009970043459427395
120880203668348 14000 0.009969046455081452
120880204088171 14001 0.009981017090313876
120880204379753 14000 0.009968049550435945
120880204720325 14000 0.009966056040206353
120880205046911 14000 0.009965059434602333
120880205377667 14000 0.009964062928658873
120880205709940 14000 0.009964062928658873
120880206026893 14000 0.009963066522366008
120880206755479 14001 0.009980018988604844
120880207100194 14001 0.009978023084607313
120880207437380 14001 0.009977025282298853
120880207775996 14001 0.009976027579770624
120880208251280 14001 0.009976027579770624
120880211178565 14000 0.009959081893501202
120880211543382 14000 0.009958085985311851
120880211852080 14000 0.009958085985311851
120880212173546 14000 0.009958085985311851
120880212488250 14000 0.009958085985311851
120880212941941 14000 0.009957090176713321
120880223109739 14001 0.009975029977012648
120880230002175 14001 0.009974032474014946
120880230994843 14001 0.009973035070767544
120880232259563 14001 0.009972037767260468
120880233203232 14001 0.009971040563483743
120880234300206 14001 0.009970043459427395
120880235497192 14000 0.00995609446769565
120880235833093 14001 0.009969046455081452
120880236328192 14000 0.00995609446769565
120880236751619 14000 0.00995509885824888
120880237156427 14000 0.00995509885824888
120880237504940 14001 0.009968049550435945
120880237859554 14000 0.00995509885824888
120880238292775 14000 0.00995509885824888
120880238693969 14000 0.009954103348363056
120880239090579 14000 0.009954103348363056
120880239475836 14000 0.009954103348363056
120880239858886 14000 0.009954103348363056
120880240189491 14001 0.009967052745480902
120880240432747 14000 0.009954103348363056
120880240672135 14001 0.009966056040206353
120880240908192 14000 0.00995310793802822
120880241151937 14001 0.009965059434602333
120880241386379 14000 0.00995310793802822
120880241662780 14000 0.00995310793802822
120880241892158 14001 0.009964062928658873
120880242135233 14000 0.00995310793802822
120880242403512 14000 0.00995310793802822
120880242670590 14000 0.009952112627234418
120880242925334 14000 0.009952112627234418
120880243177434 14000 0.009952112627234418
120880243423458 14000 0.009952112627234418
120880243669109 14000 0.009952112627234418
120880243917783 14000 0.009952112627234418
120880244175957 14000 0.009952112627234418
120880244423072 14000 0.009952112627234418
120880244670801 14000 0.009952112627234418
120880244916425 14000 0.009952112627234418
120880245162620 14000 0.009952112627234418
120880245411478 14000 0.009952112627234418
120880245657603 14000 0.009952112627234418
120880245902449 14000 0.009952112627234418
120880246149262 14000 0.009952112627234418
120880246408103 14000 0.009952112627234418
120880247691829 14001 0.009963066522366008
120880248071374 14000 0.009951117415971695
120880251988775 14001 0.009962070215713771
120880252675846 14001 0.0099610740086922
120880253363897 14001 0.009960077901291331
120880253669401 14000 0.009950122304230098
120880256970238 14000 0.009949127291999675
120880257915264 14000 0.009948132379270475
120880259000597 14000 0.009947137566032547
120880259406489 14000 0.009946142852275944
120880259691231 14000 0.009945148237990717
120880261410999 14000 0.009944153723166918
120880264241270 14000 0.0099431593077946
120880264583524 14000 0.009942164991863822
120880264829434 14000 0.009941170775364636
120880265064177 14000 0.0099401766582871
120880265775198 14000 0.009939182640621273
120880266012423 14000 0.009938188722357211
120880266285518 14000 0.009936201183994627
120880266575119 14001 0.009959081893501202
120880266818497 14001 0.00995609446769565
120880267048195 14001 0.00995609446769565
120880267268190 14001 0.00995609446769565
120880267483280 14001 0.00995609446769565
120880267703618 14001 0.00995609446769565
120880267918384 14001 0.00995609446769565
120880268141915 14001 0.00995609446769565
120880268375882 14001 0.00995609446769565
120880268595106 14001 0.00995609446769565
120880268817172 14001 0.00995509885824888
120880269038616 14001 0.009954103348363056
120880269260142 14001 0.00995310793802822
120880269494368 14001 0.00995310793802822
120880269712671 14001 0.00995310793802822
120880269932130 14001 0.00995310793802822
120880270147401 14001 0.00995310793802822
120880270360470 14001 0.00995310793802822
120880270573786 14001 0.00995310793802822
120880270789043 14001 0.00995310793802822
120880271004036 14001 0.00995310793802822
120880271217199 14001 0.00995310793802822
120880271430649 14001 0.00995310793802822
120880271649911 14001 0.00995310793802822
120880271864785 14001 0.00995310793802822
120880275965957 14000 0.00993322062171553
120880276335423 14001 0.00995310793802822
120880276571738 14001 0.00995310793802822
120880276798010 14001 0.00995310793802822
120880277022535 14001 0.00995310793802822
120880277241116 14001 0.00995310793802822
120880277458088 14001 0.00995310793802822
120880277674615 14001 0.00995310793802822
120880277951570 14001 0.00995310793802822
120880278168447 14001 0.00995310793802822
120880284071279 14000 0.009922299540664332
120880288599235 14001 0.009952112627234418
120880288838427 14000 0.009921307310710266
120880289221887 14000 0.009920315179979195
120880289584686 14000 0.009919323148461197
120880289936810 14000 0.009918331216146352
120880290491679 14000 0.009916347649086435
120880291007029 14000 0.009915356014321527
120880291523923 14001 0.009951117415971695
120880291965564 14000 0.009914364478720095
120880292514210 14001 0.009950122304230098
120880294414432 14001 0.009949127291999675
120880294862732 14000 0.009913373042272224
120880296122589 14001 0.009948132379270475
120880299616299 14001 0.009947137566032547
120880299858727 14000 0.009912381704967997
120880300135085 14001 0.009946142852275944
120880300607762 14000 0.0099113904667975
120880300964545 14001 0.009944153723166918
120880301463212 14000 0.009910399327750822
120880302334519 14000 0.009908417346989265
120880303119568 14000 0.009907426505254566
120880303704396 14000 0.00990643576260404
120880303975280 14001 0.009942164991863822
120880305562640 14000 0.009903464129058426
120880306198852 14000 0.00990247378264552
120880307087437 14000 0.009901483535267255
120880314904253 14000 0.009899503337575038
120880317158786 14000 0.00989851338724128
120880317521360 14000 0.009996533783548955
120880317974193 14000 0.009994534576757584
120880318395738 14000 0.009993535123299908
120880318811348 14000 0.009992535769787578
120880323442922 14001 0.009941170775364636
120880324173193 14000 0.009991536516210599
120880331589516 14001 0.010039182640621262
120880331962826 14001 0.0100381787223572
120880336227479 14001 0.010037174904484964
120880337087562 14001 0.010035167569875816
120880344341571 14000 0.009990537362558978
120880344953864 14000 0.009989538308822722
120880346652513 14001 0.010034164053118829
120880352082581 14000 0.00998853935499184
120880360117983 14000 0.00998754050105634
120880362363994 14001 0.010033160636713516
120880362798029 14000 0.010085543092831523
120880368452084 14001 0.010032157320649845
120880368799968 14000 0.01008453453852224
120880369400608 14000 0.010083526085068387
120880369564862 14001 0.01003115410491778
120880369957731 14000 0.01008251773245988
120880370497955 14000 0.010081509480686634
120880370703316 14001 0.010030150989507288
120880372076426 14001 0.010029147974408337
120880373046702 14001 0.010028145059610897
120880373444438 14001 0.010027142245104936
120880374107754 14000 0.01007949327960559
120880376212267 14001 0.010026139530880425
120880376383349 14000 0.01007848533027763
120880376740740 14001 0.010025136916927337
120880377116134 14000 0.010077477481744602
120880384139244 14000 0.010075462087023028
120880384392337 14001 0.010024134403235643
120880385042019 14001 0.01002313198979532
120880385892392 14001 0.01002012535088232
120880386672802 14000 0.010074454540814326
120880387066669 14001 0.010018121426013398
120880387282796 14001 0.010017119613870796
120880387970835 14001 0.01001611790190941
120880388467697 14001 0.01001511629011922
120880392291834 14001 0.010014114778490207
120880400256642 14001 0.010013113367012359
120880400840591 14001 0.010012112055675657
120880401195070 14001 0.01001111084447009
120880404272198 14001 0.010010109733385642
120880411070392 14000 0.010073447095360245
120880411275496 14000 0.010073447095360245
120880412181330 14000 0.010270415363424905
120880412621704 14001 0.01010810781154005
120880412860732 14001 0.010107097000758897
120880413082665 14000 0.010269388321888562
120880413456832 14001 0.010106086291058821
120880413852974 14000 0.010268361383056373
120880414037214 14001 0.010105075682429715
120880414292274 14000 0.010267334546918068
120880416280005 14001 0.010104065174861471
120880416741748 14001 0.010102044462867152
120880417102752 14001 0.010101034258420865
120880417274131 14000 0.010266307813463375
120880417767943 14000 0.010265281182682029
120880417980457 14000 0.010264254654563761
120880419553174 14000 0.010263228229098306
120880419934833 14001 0.010100024154995023
120880420163614 14000 0.010261175686084768
120880420323455 14001 0.01009194696311226
120880420507348 14001 0.01009194696311226
120880420653462 14000 0.01026014956851616
120880420810677 14001 0.01009194696311226
120880420986801 14001 0.01009194696311226
120880421157266 14001 0.01009194696311226
120880421328843 14001 0.01009194696311226
120880421515226 14001 0.01009194696311226
120880421686246 14001 0.01009194696311226
120880421833005 14000 0.01026014956851616
120880421988041 14001 0.01009194696311226
120880422163474 14000 0.010256046124256688
120880422322178 14001 0.01009194696311226
120880422504590 14001 0.01009194696311226
120880422674407 14001 0.01009194696311226
120880422846003 14001 0.01009194696311226
120880423016143 14001 0.01009194696311226
120880423165701 14000 0.010256046124256688
120880423346200 14000 0.010256046124256688
120880423509557 14000 0.010256046124256688
120880423670927 14000 0.010256046124256688
120880423831596 14000 0.010256046124256688
120880424809020 14000 0.010256046124256688
120880424977580 14000 0.010256046124256688
120880425134199 14000 0.010256046124256688
120880425436917 14001 0.01009194696311226
120880425608136 14001 0.01009194696311226
120880432066150 14000 0.010255020519644262
120880432693733 14000 0.010252969618090538
120880433490623 14000 0.010250919126696616
120880433712785 14000 0.010249894034783946
120880436127423 14001 0.010090937768415948
120880436291928 14000 0.010248869045380467
120880436622069 14001 0.010089928674639106
120880436912338 14001 0.010088919681771643
120880437092713 14001 0.010087910789803466
120880437256564 14001 0.010086901998724486
120880437412991 14001 0.010085893308524614
120880437569153 14001 0.010084884719193762
120880437845899 14001 0.010083876230721843
120880438220503 14001 0.01008286784309877
120880438531194 14001 0.01008185955631446
120880439162424 14001 0.010080851370358829
120880439720542 14001 0.010079843285221792
120880439907258 14001 0.010077827417363181
120880440546422 14001 0.010075811952657983
120880440848496 14001 0.01007379689102557
120880441095570 14001 0.010072789511336468
120880441536895 14000 0.01024784415847593
