<<<<<<< HEAD
120872248626007 14000 0.01
120872259024365 14000 0.01
120872302148244 14001 0.01
120872302818676 14001 0.01
120872322950972 14000 0.009999000000000001
120872323817350 14000 0.009999000000000001
120872342027021 14000 0.009998000100000001
120872365419868 14001 0.009999000000000001
120872365858919 14001 0.009999000000000001
120872383300255 14000 0.00999700029999
120872385571076 14001 0.009998000100000001
120872393370945 14000 0.009996000599960001
120872403724262 14000 0.009995000999900005
120872425929002 14001 0.00999700029999
120872436368668 14001 0.009996000599960001
120872444701619 14000 0.009994001499800014
120872445536941 14000 0.009994001499800014
120872446287890 14000 0.009994001499800014
120872446829149 14001 0.009995000999900005
120872447377279 14000 0.009994001499800014
120872448199305 14000 0.009994001499800014
120872448942578 14000 0.009994001499800014
120872454719378 14000 0.009993002099650034
120872458322234 14000 0.00999200279944007
120872479769943 14000 0.009991003599160126
120872482772922 14000 0.00999000449880021
120872484931856 14000 0.00998900549835033
120872487114224 14001 0.009994001499800014
120872487892915 14001 0.009994001499800014
120872488384812 14000 0.009988006597800496
120872489210758 14001 0.009994001499800014
120872489772063 14001 0.009994001499800014
120872490258259 14001 0.009994001499800014
120872490725825 14001 0.009994001499800014
120872491547235 14000 0.009987007797140715
120872493336116 14000 0.009986009096361001
120872496464882 14000 0.009985010495451365
120872497017704 14001 0.009993002099650034
120872498259285 14000 0.00998401199440182
120872498880672 14001 0.00999200279944007
120872517131481 14001 0.009991003599160126
120872517714488 14000 0.00998301359320238
120872518463826 14000 0.00998301359320238
120872519214526 14000 0.00998301359320238
120872519968506 14000 0.00998301359320238
120872520301400 14001 0.00999000449880021
120872520656198 14000 0.00998201529184306
120872521453122 14000 0.00998201529184306
120872522164466 14000 0.00998201529184306
120872522943847 14000 0.00998201529184306
120872523488521 14000 0.00998201529184306
120872523952289 14001 0.00998900549835033
120872524488711 14000 0.009981017090313876
120872524995513 14000 0.009981017090313876
120872525479034 14000 0.009980018988604844
120872525966970 14000 0.009980018988604844
120872526276255 14001 0.009988006597800496
120872526611742 14000 0.009980018988604844
120872527204744 14000 0.009979020986705984
120872527683806 14000 0.009978023084607313
120872528217229 14000 0.009978023084607313
120872528693652 14000 0.009977025282298853
120872529666774 14001 0.009987007797140715
120872530382155 14000 0.009976027579770624
120872532248423 14001 0.009986009096361001
120872535596701 14001 0.009985010495451365
120872555512840 14000 0.009975029977012648
120872556555380 14000 0.009974032474014946
120872560347604 14000 0.009973035070767544
120872562875299 14000 0.009972037767260468
120872563147928 14001 0.00998401199440182
120872563431780 14000 0.009971040563483743
120872563700744 14001 0.00998401199440182
120872564094706 14001 0.00998401199440182
120872564488127 14001 0.00998401199440182
120872564861534 14001 0.00998401199440182
120872565220909 14001 0.00998401199440182
120872565579702 14001 0.00998401199440182
120872565939641 14001 0.00998401199440182
120872566280902 14001 0.00998401199440182
120872566620823 14001 0.00998401199440182
120872566987074 14000 0.009970043459427395
120872568020689 14000 0.009969046455081452
120872568396883 14001 0.00998301359320238
120872568648499 14000 0.009968049550435945
120872569088603 14000 0.009967052745480902
120872569489097 14000 0.009965059434602333
120872569844893 14000 0.009964062928658873
120872570352627 14000 0.009964062928658873
120872570803575 14000 0.009963066522366008
120872571251456 14000 0.009962070215713771
120872572138582 14000 0.0099610740086922
120872572737984 14001 0.009980018988604844
120872573049980 14000 0.009960077901291331
120872573480247 14001 0.009979020986705984
120872575284773 14000 0.009959081893501202
120872575584529 14000 0.009958085985311851
120872576451525 14000 0.009957090176713321
120872577937686 14001 0.009978023084607313
120872588393843 14001 0.009978023084607313
120872588851738 14001 0.010076027579770613
120872591824139 14001 0.010075019977012637
120872592314400 14001 0.010073005073767434
120872594897594 14001 0.010071997773260058
120872595892635 14001 0.010070990573482732
120872596686960 14000 0.00995609446769565
120872597095134 14000 0.00995609446769565
120872597394610 14001 0.010069983474425384
120872598323940 14000 0.00995609446769565
120872598719044 14000 0.00995609446769565
120872599014325 14001 0.010068976476077941
120872599544092 14000 0.00995609446769565
120872599936629 14000 0.00995609446769565
120872600320090 14000 0.00995609446769565
120872600697830 14000 0.00995609446769565
120872601074977 14000 0.00995609446769565
120872601450885 14000 0.00995609446769565
120872601846558 14000 0.00995609446769565
120872602216629 14000 0.00995609446769565
120872602579181 14000 0.00995609446769565
120872602945402 14000 0.00995609446769565
120872603306385 14000 0.00995609446769565
120872603666954 14000 0.00995609446769565
120872604033708 14000 0.00995609446769565
120872604394608 14000 0.00995609446769565
120872604782245 14000 0.00995609446769565
120872605137087 14000 0.00995609446769565
120872605500582 14000 0.00995609446769565
120872605865095 14000 0.00995609446769565
120872606252485 14000 0.00995609446769565
120872606605626 14000 0.00995609446769565
120872606978949 14000 0.00995609446769565
120872607473519 14000 0.00995609446769565
120872607819727 14000 0.00995609446769565
120872608195018 14000 0.00995609446769565
120872608984088 14000 0.00995509885824888
120872609915946 14001 0.010067969578430334
120872610432321 14000 0.009954103348363056
120872611808990 14000 0.00995310793802822
120872620107153 14000 0.009952112627234418
120872620352893 14001 0.010066962781472491
120872627054452 14001 0.010065956085194344
120872627522498 14000 0.009951117415971695
120872627720227 14001 0.010064949489585825
120872628224490 14000 0.009950122304230098
120872630727468 14000 0.009949127291999675
120872631005224 14000 0.009948132379270475
120872631269168 14000 0.009947137566032547
120872631533737 14001 0.010063942994636867
120872632089678 14000 0.009946142852275944
120872633284940 14001 0.010062936600337403
120872633485324 14000 0.009945148237990717
120872633897167 14001 0.01006193030667737
120872634121994 14001 0.01006193030667737
120872634334833 14001 0.01006193030667737
120872634553153 14001 0.01006193030667737
120872634763785 14001 0.01006193030667737
120872635207905 14001 0.010060924113646702
120872635399423 14000 0.009944153723166918
120872636258866 14001 0.010059918021235337
120872636813703 14001 0.010058912029433214
120872637150816 14001 0.010057906138230271
120872637647742 14000 0.0099431593077946
120872638110241 14000 0.009942164991863822
120872638314512 14001 0.010056900347616448
120872638548843 14001 0.010056900347616448
120872638767208 14001 0.010056900347616448
120872638953589 14000 0.009941170775364636
120872639181577 14000 0.009939182640621273
120872639365630 14001 0.010056900347616448
120872639592272 14000 0.009939182640621273
120872639790032 14001 0.010056900347616448
