<<<<<<< HEAD
120797871112600 14000 0.01
120797878055172 14000 0.01
120797942345882 14000 0.009999000000000001
120797943041706 14000 0.009999000000000001
120797961653629 14000 0.009998000100000001
120798002511125 14000 0.00999700029999
120798012779469 14000 0.009996000599960001
120798023084602 14000 0.009995000999900005
120798064040014 14000 0.009994001499800014
120798064715178 14000 0.009994001499800014
120798065340872 14000 0.009994001499800014
120798065964515 14000 0.009994001499800014
120798066591774 14000 0.009994001499800014
120798067208659 14000 0.009994001499800014
120798074211534 14000 0.009993002099650034
120798076188685 14000 0.00999200279944007
120798096802522 14000 0.009991003599160126
120798098877504 14000 0.00999000449880021
120798102064898 14000 0.00998900549835033
120798104423506 14000 0.009988006597800496
120798107509394 14000 0.009987007797140715
120798109716513 14000 0.009986009096361001
120798112944417 14000 0.009985010495451365
120798115110140 14000 0.00998401199440182
120798135668154 14000 0.00998301359320238
120798136366045 14000 0.00998301359320238
120798137094353 14000 0.00998301359320238
120798137725778 14000 0.00998301359320238
120798138352529 14000 0.00998201529184306
120798138976025 14000 0.00998201529184306
120798139591981 14000 0.00998201529184306
120798140239283 14000 0.00998201529184306
120798140874915 14000 0.00998201529184306
120798141515219 14000 0.009981017090313876
120798142141874 14000 0.009981017090313876
120798142774268 14000 0.009981017090313876
120798143405355 14000 0.009980018988604844
120798144042679 14000 0.009980018988604844
120798144677299 14000 0.009979020986705984
120798145770865 14000 0.009979020986705984
120798146913606 14000 0.009978023084607313
120798147782255 14000 0.009977025282298853
120798148619994 14000 0.009976027579770624
120798168704263 14000 0.009975029977012648
120798170115026 14000 0.009974032474014946
120798171194143 14000 0.009973035070767544
120798172244165 14000 0.009972037767260468
120798173347082 14000 0.009971040563483743
120798174471859 14000 0.009970043459427395
120798175860388 14000 0.009969046455081452
120798176790366 14000 0.009968049550435945
120798177809075 14000 0.009967052745480902
120798178947292 14000 0.009966056040206353
120798180133241 14000 0.009965059434602333
120798181192325 14000 0.009964062928658873
120798184665707 14000 0.009963066522366008
120798185947171 14000 0.009962070215713771
120798187217232 14000 0.0099610740086922
120798188353535 14000 0.009960077901291331
120798189476049 14000 0.009959081893501202
120798210868446 14000 0.009958085985311851
120798211426143 14000 0.009958085985311851
120798211986371 14000 0.009957090176713321
120798212620901 14000 0.009957090176713321
120798213229639 14000 0.00995609446769565
120798213867206 14000 0.00995609446769565
120798214475287 14000 0.00995609446769565
120798215082879 14000 0.00995509885824888
120798215691795 14000 0.00995509885824888
120798216339675 14000 0.009954103348363056
120798216955799 14000 0.009954103348363056
120798217557432 14000 0.00995310793802822
120798218154705 14000 0.00995310793802822
120798218836681 14000 0.00995310793802822
120798219440951 14000 0.010051117415971684
120798220188620 14000 0.010050112304230087
120798220904604 14000 0.010049107292999664
120798222923672 14000 0.010048102382270364
120798223581958 14000 0.010047097572032138
120798224371135 14000 0.010046092862274935
120798225131681 14000 0.010044083744163409
120798226175102 14000 0.010042075027855413
120798248455749 14000 0.010040066713270594
120798249812031 14000 0.010039062706599267
120798250363108 14000 0.010038058800328606
120798251537284 14000 0.010037054994448574
120798252351617 14000 0.01003605128894913
120798253805652 14000 0.010035047683820235
120798254937349 14000 0.010034044179051852
120798255776161 14000 0.010033040774633947
120798256780039 14000 0.010032037470556483
120798258184542 14000 0.010031034266809428
120798259050379 14000 0.010030031163382747
120798260328017 14000 0.010029028160266408
120798261137109 14000 0.010029028160266408
120798262460024 14000 0.010126009752679133
120798263555046 14000 0.010124997151703865
120798264815221 14000 0.010123984651988695
120798265890174 14000 0.010122972253523497
120798267069197 14000 0.010121959956298145
120798268157807 14000 0.010120947760302515
120798268921618 14000 0.010119935665526485
120798269895372 14000 0.010118923671959932
120798293318004 14000 0.010117911779592736
120798294385245 14000 0.010116899988414777
120798295447470 14000 0.010115888298415936
120798296541914 14000 0.010114876709586095
120798297625989 14000 0.010114876709586095
120798300372607 14000 0.010211832550009396
120798300970251 14000 0.010210811366754396
120798301431221 14000 0.01020979028561772
120798302306771 14000 0.010208769306589158
120798303377428 14000 0.010207748429658499
120798304684718 14000 0.010206727654815534
120798305817302 14000 0.010205706982050053
120798306840149 14000 0.010204686411351848
120798307198662 14000 0.010204686411351848
120798307582390 14000 0.010204686411351848
120798307910583 14000 0.010203665942710712
120798308249455 14000 0.010203665942710712
120798308559453 14000 0.010203665942710712
120798308846025 14000 0.01020264557611644
120798309135824 14000 0.01020264557611644
120798309423873 14000 0.01020264557611644
120798309813861 14000 0.01020264557611644
120798310161356 14000 0.010200605149027674
120798310781605 14000 0.01019958508851277
120798311873618 14000 0.010197545273490918
120798317646209 14000 0.01019652551896357
120798319251562 14000 0.010195505866411674
120798319927701 14000 0.01019346686719345
120798320290496 14000 0.010192447520506732
120798320645997 14000 0.010192447520506732
120798320984708 14000 0.010192447520506732
120798321318749 14000 0.010192447520506732
120798321653947 14000 0.010192447520506732
120798321989178 14000 0.010192447520506732
120798322324600 14000 0.010192447520506732
120798322659645 14000 0.010192447520506732
120798322995011 14000 0.010192447520506732
120798323331125 14000 0.010192447520506732
120798323671159 14000 0.010192447520506732
