<<<<<<< HEAD
120952535989465 14000 0.01
120952544737122 14000 0.01
120952609292967 14000 0.009999000000000001
120952610703237 14000 0.009999000000000001
120952628674008 14000 0.009998000100000001
120952669719164 14000 0.00999700029999
120952679782077 14000 0.009996000599960001
120952689999035 14000 0.009995000999900005
120952731104269 14000 0.009994001499800014
120952732455614 14000 0.009994001499800014
120952733752794 14000 0.009994001499800014
120952735008152 14000 0.009994001499800014
120952736280737 14000 0.009994001499800014
120952737549410 14000 0.009994001499800014
120952741075762 14000 0.009993002099650034
120952744412370 14000 0.00999200279944007
120952773067010 14000 0.009991003599160126
120952775973304 14000 0.00999000449880021
120952779083530 14000 0.00998900549835033
120952781590373 14000 0.009988006597800496
120952784657036 14000 0.009987007797140715
120952787766126 14000 0.009986009096361001
120952790921185 14000 0.009985010495451365
120952793879265 14000 0.00998401199440182
120952822312173 14000 0.00998301359320238
120952823522217 14000 0.00998301359320238
120952824802833 14000 0.00998301359320238
120952825975133 14000 0.00998201529184306
120952827156366 14000 0.00998201529184306
120952828236381 14000 0.00998201529184306
120952828728517 14000 0.00998201529184306
120952829211560 14000 0.00998201529184306
120952829662040 14000 0.00998201529184306
120952832189745 14000 0.009979020986705984
120952832660722 14000 0.009979020986705984
120952833297081 14000 0.009979020986705984
120952833921993 14000 0.009979020986705984
120952834549227 14000 0.009979020986705984
120952835164083 14000 0.009979020986705984
120952835733841 14000 0.009979020986705984
120952839080145 14000 0.009978023084607313
120952840326413 14000 0.009977025282298853
120952848120348 14000 0.009976027579770624
120952854565203 14000 0.009975029977012648
120952856140600 14000 0.009974032474014946
120952862415040 14000 0.009973035070767544
120952866240874 14000 0.009972037767260468
120952866563503 14000 0.009971040563483743
120952866857967 14000 0.009970043459427395
120952867141191 14000 0.009968049550435945
120952867425849 14000 0.009968049550435945
120952867730976 14000 0.009967052745480902
120952868038714 14000 0.009966056040206353
120952868329126 14000 0.009965059434602333
120952870283634 14000 0.009964062928658873
120952871318923 14000 0.009963066522366008
120952872588609 14000 0.009962070215713771
120952873630414 14000 0.0099610740086922
120952874713062 14000 0.009960077901291331
120952878399085 14000 0.009959081893501202
120952879550359 14000 0.009958085985311851
120952891295151 14000 0.009957090176713321
120952898290056 14000 0.00995609446769565
120952898702308 14000 0.00995609446769565
120952899061214 14000 0.00995509885824888
120952899451665 14000 0.00995509885824888
120952899820427 14000 0.00995509885824888
120952900205617 14000 0.00995509885824888
120952900562736 14000 0.00995509885824888
120952900934863 14000 0.00995509885824888
120952901289467 14000 0.00995509885824888
120952901640384 14000 0.00995509885824888
120952902002383 14000 0.00995509885824888
120952902354871 14000 0.00995509885824888
120952902707572 14000 0.00995509885824888
120952903069356 14000 0.00995509885824888
120952903422319 14000 0.00995509885824888
120952903776578 14000 0.00995509885824888
120952904172253 14000 0.00995509885824888
120952904526272 14000 0.00995509885824888
120952904880098 14000 0.00995509885824888
120952905236222 14000 0.00995509885824888
120952905644609 14000 0.00995509885824888
120952906077471 14000 0.009954103348363056
120952906446909 14000 0.00995310793802822
120952906801924 14000 0.00995310793802822
120952907216323 14000 0.009952112627234418
120952907671232 14000 0.009952112627234418
120952908104590 14000 0.009951117415971695
120952908481612 14000 0.009951117415971695
120952908844150 14000 0.009950122304230098
120952909201045 14000 0.009950122304230098
120952909819225 14000 0.009948132379270475
120952910902926 14000 0.009948132379270475
120952911342489 14000 0.009948132379270475
120952911703968 14000 0.009948132379270475
120952912089112 14000 0.009948132379270475
120952912365194 14000 0.009948132379270475
120952912743102 14000 0.009947137566032547
120952913359239 14000 0.009946142852275944
120952914580548 14000 0.009945148237990717
120952914905584 14000 0.009944153723166918
120952915293578 14000 0.0099431593077946
120952918049128 14000 0.009942164991863822
120952918360387 14000 0.009941170775364636
120952918632618 14000 0.009939182640621273
120952918902822 14000 0.009938188722357211
120952919172329 14000 0.009937194903484976
120952919458578 14000 0.009936201183994627
120952919723240 14000 0.009935207563876228
120952919987295 14000 0.009935207563876228
120952920304773 14000 0.009934214043119841
120952920827531 14000 0.00993322062171553
120952921112025 14000 0.009932227299653358
120952921384928 14000 0.009931234076923392
120952921654724 14000 0.0099302409535157
120952922113907 14000 0.009929247929420348
120952922401992 14000 0.009928255004627407
120952922868025 14000 0.009927262179126943
120952924160157 14000 0.009926269452909031
120952924689874 14000 0.00992527682596374
120952924972690 14000 0.009924284298281145
120952925570192 14000 0.009923291869851317
