<<<<<<< HEAD
120825543715485 14000 0.01
120825552616960 14000 0.01
120825616922068 14000 0.009999000000000001
120825617775041 14000 0.009999000000000001
120825635977856 14000 0.009998000100000001
120825676769682 14000 0.00999700029999
120825687157638 14000 0.009996000599960001
120825697396117 14000 0.009995000999900005
120825738602018 14000 0.009994001499800014
120825739419512 14000 0.009994001499800014
120825740229298 14000 0.009994001499800014
120825741011276 14000 0.009994001499800014
120825741781894 14000 0.009994001499800014
120825742557795 14000 0.009994001499800014
120825748814074 14000 0.009993002099650034
120825750883274 14000 0.00999200279944007
120825775445952 14000 0.009991003599160126
120825777629504 14000 0.00999000449880021
120825780834800 14000 0.00998900549835033
120825783034871 14000 0.009988006597800496
120825786248172 14000 0.009987007797140715
120825788439325 14000 0.009986009096361001
120825791673270 14000 0.009985010495451365
120825793876374 14000 0.00998401199440182
120825816414377 14000 0.00998301359320238
120825817195568 14000 0.00998301359320238
120825817975104 14000 0.00998301359320238
120825818747439 14000 0.00998201529184306
120825819498191 14000 0.00998201529184306
120825820236688 14000 0.00998201529184306
120825820587214 14000 0.00998201529184306
120825820947798 14000 0.00998201529184306
120825821314626 14000 0.00998201529184306
120825821668399 14000 0.009981017090313876
120825822017911 14000 0.009981017090313876
120825822370019 14000 0.009981017090313876
120825822719638 14000 0.009981017090313876
120825823086196 14000 0.009981017090313876
120825823444331 14000 0.009980018988604844
120825825000045 14000 0.009979020986705984
120825825897425 14000 0.009978023084607313
120825826971291 14000 0.009977025282298853
120825828100888 14000 0.009976027579770624
120825851546166 14000 0.009975029977012648
120825852286235 14000 0.009974032474014946
120825853417394 14000 0.009973035070767544
120825854557881 14000 0.009972037767260468
120825855878783 14000 0.009971040563483743
120825856940343 14000 0.009970043459427395
120825858015649 14000 0.009969046455081452
120825858919841 14000 0.009968049550435945
120825860078635 14000 0.009967052745480902
120825861245801 14000 0.009966056040206353
120825862214428 14000 0.009965059434602333
120825863333775 14000 0.009964062928658873
120825864360066 14000 0.009963066522366008
120825865517241 14000 0.009962070215713771
120825866690107 14000 0.0099610740086922
120825867792057 14000 0.009960077901291331
120825869221106 14000 0.009959081893501202
120825869974704 14000 0.009958085985311851
120825871192530 14000 0.009957090176713321
120825893719659 14000 0.00995609446769565
120825894225741 14000 0.00995609446769565
120825894680942 14000 0.00995609446769565
120825895145112 14000 0.00995509885824888
