<<<<<<< HEAD
120855336239163 14000 0.01
120855344858329 14000 0.01
120855389178217 14001 0.01
120855390097429 14001 0.01
120855409880885 14000 0.009999000000000001
120855453882565 14001 0.009999000000000001
120855454613112 14001 0.009999000000000001
120855455273604 14000 0.009998000100000001
120855473337506 14001 0.009998000100000001
120855500452173 14000 0.009998000100000001
120855514345620 14001 0.00999700029999
120855524615369 14001 0.009996000599960001
120855534992659 14001 0.009995000999900005
120855545259965 14000 0.010094990999899994
120855546276416 14000 0.010094990999899994
120855546942779 14000 0.010094990999899994
120855575955092 14001 0.009994001499800014
120855576645575 14001 0.009994001499800014
120855577295082 14001 0.009994001499800014
120855577934129 14001 0.009994001499800014
120855578559643 14001 0.009994001499800014
120855579189865 14001 0.009994001499800014
120855585973836 14001 0.009993002099650034
120855587872889 14001 0.00999200279944007
120855598890511 14000 0.010093981500800004
120855608986508 14000 0.010092972102649924
120855609533299 14001 0.009991003599160126
120855610725158 14000 0.010092972102649924
120855611387360 14000 0.010092972102649924
120855612056494 14000 0.010092972102649924
120855612678014 14000 0.010092972102649924
120855613333306 14000 0.010092972102649924
120855614128749 14001 0.00999000449880021
120855614784416 14001 0.00998900549835033
120855617450184 14001 0.009988006597800496
120855618837736 14000 0.010091962805439659
120855619774577 14001 0.009987007797140715
120855621399245 14001 0.009986009096361001
120855624780848 14001 0.009985010495451365
120855638667078 14000 0.010090953609159115
120855640751000 14000 0.0100899445137982
120855643991999 14000 0.010088935519346821
120855646151964 14000 0.010087926625794887
120855649328448 14000 0.010086917833132307
120855650172009 14001 0.00998401199440182
120855650826168 14001 0.00998401199440182
120855651315701 14000 0.010085909141348994
120855651850966 14001 0.00998401199440182
120855652377032 14001 0.00998401199440182
120855652785846 14001 0.00998401199440182
120855653217323 14001 0.00998301359320238
120855653627956 14001 0.00998301359320238
120855654032444 14001 0.00998301359320238
120855654434665 14001 0.00998301359320238
120855655366591 14001 0.00998201529184306
120855655749284 14000 0.010084900550434858
120855656154705 14001 0.009981017090313876
120855657418213 14000 0.010083892060379815
120855659158592 14001 0.009979020986705984
120855677552318 14001 0.009978023084607313
120855677922987 14000 0.010082883671173777
120855680544190 14001 0.010075019977012637
120855681093721 14000 0.01008187538280666
120855681448414 14001 0.010074012475014936
120855681783086 14000 0.01008187538280666
120855682212040 14000 0.01008187538280666
120855685870231 14000 0.01008187538280666
120855686309503 14000 0.01008187538280666
120855686706747 14000 0.01008187538280666
120855687080680 14000 0.01008187538280666
120855687443039 14000 0.01008187538280666
120855687804145 14000 0.01008187538280666
120855688698810 14001 0.010073005073767434
120855689070064 14000 0.01008187538280666
120855689336072 14000 0.01008086719526838
120855689592623 14000 0.01008086719526838
120855689846669 14000 0.01008086719526838
120855694051167 14001 0.010069983474425384
120855694348264 14000 0.010079859108548854
120855695054366 14001 0.010068976476077941
120855695323842 14000 0.010076835453201982
120855695661128 14000 0.010076835453201982
120855695913713 14000 0.010076835453201982
120855696356029 14000 0.010075827769656662
120855698077273 14001 0.010067969578430334
120855700344053 14001 0.010066962781472491
120855711800882 14000 0.010074820186879696
120855713851668 14000 0.010073812704861008
120855718685130 14000 0.010072805323590521
120855720100788 14001 0.010065956085194344
120855720582398 14000 0.010071798043058163
120855721117621 14001 0.010065956085194344
120855721746490 14001 0.010065956085194344
120855722346500 14001 0.010065956085194344
120855722923281 14001 0.010065956085194344
120855723501477 14001 0.010065956085194344
120855724493678 14000 0.010070790863253857
120855728874031 14001 0.010064949489585825
120855729424586 14001 0.010062936600337403
120855729753696 14000 0.010069783784167532
120855730484900 14000 0.010068776805789116
120855731135860 14000 0.010067769928108537
120855731537020 14000 0.010066763151115727
120855731911033 14000 0.010065756474800616
120855732495607 14000 0.01006374342416322
120855732876466 14000 0.010062737049820804
120855733263766 14000 0.010061730776115822
120855733640471 14000 0.010061730776115822
120855733975532 14001 0.01006193030667737
120855734811805 14000 0.010060724603038211
120855735165609 14001 0.010060924113646702
120855736307665 14000 0.010059718530577908
120855736554170 14001 0.010059918021235337
120855737579314 14001 0.010059918021235337
120855737877934 14001 0.010256890347616376
120855738167356 14001 0.010256890347616376
120855738454720 14001 0.010256890347616376
120855738739529 14001 0.010256890347616376
120855739022888 14001 0.010256890347616376
120855739317509 14001 0.010256890347616376
120855739602897 14001 0.010256890347616376
120855739888618 14001 0.010256890347616376
120855740183152 14001 0.010256890347616376
120855740465485 14001 0.010256890347616376
120855740748126 14001 0.010256890347616376
120855741038753 14001 0.010256890347616376
120855741317826 14001 0.010256890347616376
120855741595797 14001 0.010256890347616376
120855741872632 14001 0.010256890347616376
120855742160987 14001 0.010256890347616376
120855742435104 14001 0.010256890347616376
120855742708055 14001 0.010256890347616376
120855742983595 14001 0.010256890347616376
120855743256990 14001 0.010256890347616376
120855755459312 14000 0.01005871255872485
120855755692221 14001 0.010255864658581615
120855756087186 14000 0.010057706687468977
120855756285468 14001 0.010254839072115756
120855756489580 14000 0.010056700916800231
120855756695648 14001 0.010253813588208545
120855758842673 14000 0.010055695246708551
120855759481806 14001 0.010252788206849724
120855760156646 14001 0.010251762928029038
120855760910710 14001 0.010249712677961062
120855761318875 14001 0.010247662837922597
120855761819706 14000 0.01005468967718388
120855762031537 14001 0.01024561340783164
120855762251874 14000 0.01005468967718388
120855762464624 14001 0.010244588846490857
120855762677705 14000 0.01005468967718388
120855762889753 14001 0.010244588846490857
120855763146262 14001 0.010243564387606208
120855763379504 14001 0.010243564387606208
120855763610134 14001 0.010243564387606208
120855763838012 14001 0.010243564387606208
120855764073782 14001 0.010243564387606208
120855764325732 14001 0.010243564387606208
120855764555467 14001 0.010243564387606208
120855764782276 14001 0.010243564387606208
120855765007273 14001 0.010243564387606208
120855765233638 14001 0.010243564387606208
120855765595892 14000 0.01005468967718388
120855765837485 14000 0.010053684208216162
120855766064302 14000 0.010053684208216162
120855766289269 14000 0.010053684208216162
120855766514809 14000 0.010053684208216162
120855766739605 14000 0.010053684208216162
120855766962674 14000 0.010053684208216162
120855767186997 14000 0.010053684208216162
120855767410302 14000 0.010053684208216162
120855767662439 14000 0.010053684208216162
120855767930182 14000 0.010053684208216162
120855768283624 14000 0.010053684208216162
120855768548037 14000 0.010053684208216162
120855768785460 14000 0.010053684208216162
120855769036301 14000 0.010053684208216162
120855769259985 14000 0.010053684208216162
120855769483822 14000 0.010053684208216162
120855769708323 14000 0.010053684208216162
120855769932609 14000 0.010053684208216162
120855770199803 14000 0.010053684208216162
120855770432526 14000 0.010053684208216162
120855770656693 14000 0.010053684208216162
120855770880856 14000 0.010053684208216162
120855771108754 14000 0.010053684208216162
120855771334132 14000 0.010053684208216162
120855774095214 14000 0.010053684208216162
120855777493596 14000 0.01005267883979534
120855784628407 14001 0.010242540031167447
120855784838543 14000 0.01005167357191136
120855785026160 14001 0.01024151577716433
120855785715885 14000 0.01005066840455417
120855786084443 14000 0.010049663337713715
120855786264092 14001 0.010240491625586615
120855786661548 14001 0.010238443629666414
120855787011795 14000 0.010047653505542806
120855787223625 14000 0.010047653505542806
120855787653002 14000 0.010046648740192251
120855787870665 14000 0.010045644075318232
120855788149357 14000 0.0100446395109107
120855788358886 14000 0.010043635046959608
120855788569660 14000 0.010042630683454913
120855789012122 14001 0.010236396043324918
120855789233286 14000 0.010040622257744528
120855789438209 14000 0.010040622257744528
120855789752361 14001 0.010235372403720586
120855790148559 14001 0.010234348866480215
120855790568211 14000 0.010039618195518754
120855790756708 14001 0.010233325431593566
120855790971237 14000 0.010038614233699202
120855791185293 14000 0.010037610372275832
120855791700098 14001 0.010232302099050407
120855792052205 14001 0.010231278868840503
120855792265118 14000 0.010036606611238605
120855792481362 14000 0.01003560295057748
120855792697739 14000 0.010034599390282423
120855792906416 14000 0.010033595930343394
120855793117594 14000 0.01003259257075036
120855793641144 14000 0.010031589311493285
120855793988601 14001 0.010230255740953619
120855794384649 14000 0.010030586152562136
120855794599552 14000 0.01002958309394688
120855794799492 14000 0.010028580135637484
120855795237862 14000 0.010027577277623921
120855795453037 14000 0.010026574519896159
120855795631004 14001 0.010229232715379523
120855796839353 14000 0.010025571862444169
120855797111353 14000 0.010024569305257924
120855798013614 14000 0.010023566848327397
120855798282146 14000 0.010022564491642565
120855802202693 14000 0.01001655245613182
120855802479991 14000 0.01001655245613182
120855802734418 14000 0.01001655245613182
120855802986003 14000 0.01001655245613182
120855803236651 14000 0.01001655245613182
120855803488217 14000 0.01001655245613182
120855804610390 14000 0.010015550800886206
120855804881359 14000 0.010014549245806118
120855805132631 14000 0.010013547790881537
120855805373069 14000 0.010012546436102448
120855805617189 14000 0.010011545181458838
120855805875703 14000 0.010010544026940692
120855806123247 14000 0.010009542972537998
120855806367814 14000 0.010007541164038921
120855806611790 14000 0.010006540409922517
120855806854313 14000 0.010005539755881525
120855807098226 14000 0.010004539201905936
120855807342291 14000 0.010003538747985746
120855807586449 14000 0.010001538140271536
120855807828212 14000 0.01000053798645751
120855809176493 14001 0.010227186971128774
120855809448910 14000 0.009997538125067712
120855809692508 14000 0.009997538125067712
120855809933905 14000 0.009997538125067712
120855810169124 14000 0.009997538125067712
120855810404529 14000 0.009997538125067712
120855815649068 14001 0.010226164252431662
120855817623512 14001 0.010324119121842808
120855817969227 14000 0.009996538371255205
120855819037815 14001 0.01032205440125963
120855819483153 14001 0.010321022195819504
120855820062274 14001 0.010317926198781104
120855820492801 14001 0.01031586271672061
120855821177593 14000 0.00999553871741808
120855821532473 14000 0.009994539163546338
120855821990551 14000 0.009993539709629984
120855822225340 14000 0.00999254035565902
120855822482017 14001 0.010313799647335893
120855822946004 14000 0.009991541101623456
120855823557832 14001 0.01031276826737116
120855824019264 14001 0.010311736990544423
120855824525014 14001 0.010310705816845369
120855831582338 14000 0.009990541947513294
120855831818735 14000 0.009989542893318543
120855832079718 14000 0.009989542893318543
120855832292629 14000 0.009989542893318543
120855832501851 14000 0.009989542893318543
120855832709126 14000 0.009989542893318543
120855832916605 14000 0.009989542893318543
120855833126125 14000 0.009989542893318543
120855833334269 14000 0.009989542893318543
120855833547771 14000 0.009989542893318543
120855833755298 14000 0.009989542893318543
120855833961285 14000 0.009989542893318543
120855834168345 14000 0.009989542893318543
120855834375795 14000 0.009989542893318543
120855834584744 14000 0.009989542893318543
120855834791336 14000 0.009989542893318543
120855835000444 14000 0.009989542893318543
120855835213414 14000 0.009989542893318543
120855835421342 14000 0.009989542893318543
120855835627335 14000 0.009989542893318543
120855835834701 14000 0.009989542893318543
120855836046609 14000 0.009989542893318543
120855836254537 14000 0.009989542893318543
120855836462613 14000 0.009989542893318543
120855836670309 14000 0.009989542893318543
120855836877871 14000 0.009989542893318543
120855837089198 14000 0.009989542893318543
120855837298419 14000 0.009989542893318543
120855837506942 14000 0.009989542893318543
120855837715962 14000 0.009989542893318543
120855837923696 14000 0.009989542893318543
120855838130601 14000 0.009989542893318543
120855838337626 14000 0.009989542893318543
120855838544374 14000 0.009989542893318543
120855839088789 14000 0.009989542893318543
120855839329866 14000 0.009989542893318543
120855839539768 14000 0.009989542893318543
120855839750799 14000 0.009989542893318543
120855839959231 14000 0.009989542893318543
120855840227146 14000 0.009989542893318543
120855840480600 14000 0.009989542893318543
120855840839918 14000 0.009989542893318543
120855841375423 14000 0.009989542893318543
120855843541882 14000 0.009989542893318543
120855843965704 14000 0.009989542893318543
120855844543376 14000 0.009989542893318543
120855845831033 14000 0.009989542893318543
120855846117028 14000 0.009989542893318543
120855846309666 14000 0.009989542893318543
120855846532107 14000 0.009989542893318543
120855846755362 14000 0.009989542893318543
120855846978425 14000 0.009989542893318543
120855847164522 14000 0.009989542893318543
120855847349435 14000 0.009989542893318543
120855847536526 14000 0.009989542893318543
120855847723841 14000 0.009989542893318543
120855847913083 14000 0.009989542893318543
120855848123198 14000 0.009989542893318543
120855848315558 14000 0.009989542893318543
120855848502466 14000 0.009989542893318543
120855848687765 14000 0.009989542893318543
120855849823416 14000 0.009989542893318543
120855850354688 14000 0.009989542893318543
120855850550489 14000 0.009989542893318543
120855850735220 14000 0.009989542893318543
120855850919130 14000 0.009989542893318543
120855851104510 14000 0.009989542893318543
120855851541191 14001 0.01030761291441118
120855851774849 14000 0.009988543939029211
120855854888497 14001 0.010306582153119739
120855855305375 14000 0.009987545084635308
120855855498295 14000 0.009986546330126845
120855855686138 14000 0.009985547675493832
120855855870536 14000 0.009984549120726282
120855856136389 14000 0.00998355066581421
120855858659440 14000 0.00998255231074763
120855858850671 14000 0.009981554055516555
120855859046797 14001 0.010305551494904428
120855863112459 14000 0.009980555900111003
120855863913241 14000 0.009979557844520993
120855864115689 14000 0.00997855988873654
120855864296180 14000 0.009977562032747666
120855864480034 14000 0.009976564276544392
120855864932305 14000 0.009975566620116737
120855865121381 14000 0.009974569063454727
120855865312090 14001 0.010304520939754938
120855866014215 14001 0.010302460138612196
120855866755883 14000 0.009973571606548381
120855867739919 14001 0.010300399749609074
120855867894371 14000 0.009972574249387727
120855872301173 14001 0.010299369709634115
120855873609441 14001 0.01029833977266315
120855874108075 14000 0.009971576991962789
120855874379528 14000 0.009970579834263592
120855874587320 14001 0.010296280207692014
120855875113066 14000 0.009969582776280166
120855875328293 14000 0.009968585818002538
120855875536612 14000 0.009967588959420737
120855875738972 14000 0.009966592200524794
120855875964147 14000 0.009965595541304741
120855876173356 14001 0.010295250579671246
120855876357378 14000 0.009964598981750611
120855876566997 14000 0.009963602521852436
120855877390947 14000 0.009962606161600251
120855877802142 14001 0.010294221054613278
120855878766141 14001 0.010293191632507817
120855879171584 14001 0.010292162313344566
120855879378470 14001 0.01029010398380352
120855879573100 14001 0.01028907497340514
120855879766331 14001 0.01028907497340514
120855879960503 14001 0.01028701726130121
120855880246667 14001 0.01028598855957508
120855880449589 14001 0.01028393146472305
120855880642538 14001 0.01028187478126942
120855880831672 14001 0.01028187478126942
120855881017983 14001 0.01028187478126942
120855881207459 14001 0.01028187478126942
120855881393860 14001 0.01028187478126942
120855881576194 14001 0.01028187478126942
